basho,day,rikishi1,win1,rikishi2,win2,kimarite
2017.03,6,Daiseido,1,Sagatsukasa,0,hatakikomi
2017.03,6,Takaryu,1,Yamatofuji,0,oshidashi
2017.03,6,Mugendai,1,Ichiki,0,okuridashi
2017.03,6,Takemasa,0,Tsurubayashi,1,oshidashi
2017.03,6,Hakuyozan,1,Dewahayate,0,uwatenage
2017.03,6,Tochihiryu,1,Shiba,0,tsukidashi
2017.03,6,Asasekiryu,1,Akua,0,hatakikomi
2017.03,6,Akiseyama,0,Asabenkei,1,oshitaoshi
2017.03,6,Terutsuyoshi,1,Iwasaki,0,yorikiri
2017.03,6,Fujiazuma,0,Rikishin,1,yorikiri
2017.03,6,Asanoyama,1,Aminishiki,0,yorikiri
2017.03,6,Kitataiki,1,Asahisho,0,tsukiotoshi
2017.03,6,Satoyama,0,Kitaharima,1,yoritaoshi
2017.03,6,Seiro,1,Azumaryu,0,yorikiri
2017.03,6,Tsurugisho,0,Ryuden,1,yorikiri
2017.03,6,Osunaarashi,1,Daiamami,0,oshidashi
2017.03,6,Yamaguchi,0,Kyokutaisei,1,okuridashi
2017.03,6,Amakaze,0,Homarefuji,1,yorikiri
2017.03,6,Chiyomaru,0,Oyanagi,1,oshidashi
2017.03,6,Hidenoumi,1,Kotoeko,0,oshidashi
2017.03,6,Gagamaru,0,Onosho,1,oshidashi
2017.03,6,Chiyootori,0,Toyohibiki,1,hatakikomi
2017.03,6,Chiyoo,1,Nishikigi,0,yorikiri
2017.03,6,Chiyotairyu,1,Kyokushuho,0,yorikiri
2017.03,6,Takakeisho,0,Tokushoryu,1,tsukiotoshi
2017.03,6,Myogiryu,0,Daishomaru,1,oshitaoshi
2017.03,6,Ura,1,Ishiura,0,oshidashi
2017.03,6,Sadanoumi,0,Tochiozan,1,oshitaoshi
2017.03,6,Kagayaki,0,Daieisho,1,tsukidashi
2017.03,6,Tochinoshin,1,Kotoyuki,0,oshidashi
2017.03,6,Ichinojo,0,Okinoumi,1,yorikiri
2017.03,6,Kaisei,0,Aoiyama,1,katasukashi
2017.03,6,Endo,0,Chiyonokuni,1,tsukidashi
2017.03,6,Chiyoshoma,1,Hokutofuji,0,hatakikomi
2017.03,6,Arawashi,0,Takanoiwa,1,yorikiri
